"","TRACT","ZIP","USPS_ZIP_PREF_CITY","USPS_ZIP_PREF_STATE","RES_RATIO","BUS_RATIO","OTH_RATIO","TOT_RATIO","pct_change_white","pct_change_black","pct_change_asian","pct_change_hispanic","pct_black_cap"
"960","36047037100","11233","BROOKLYN","NY",1,1,1,1,1372.22222222222,-4.54302512025655,-14.2857142857143,-6.14406779661017,-5
"961","36047037300","11207","BROOKLYN","NY",0.041515309,0.291666667,0.041055718,0.049145299,1782.60869565217,15.4026583268178,0,-16.6315789473684,15
"962","36047037300","11221","BROOKLYN","NY",0.05708355,0.069444444,0.023460411,0.052564103,1782.60869565217,15.4026583268178,0,-16.6315789473684,15
"963","36047037300","11233","BROOKLYN","NY",0.901401142,0.638888889,0.935483871,0.898290598,1782.60869565217,15.4026583268178,0,-16.6315789473684,15
"964","36047037401","11223","BROOKLYN","NY",0.710010881,0.631578947,0.784482759,0.71363406,-5.26166097838453,325.714285714286,60.2409638554217,120.855614973262,200
"965","36047037401","11235","BROOKLYN","NY",0.289989119,0.368421053,0.215517241,0.28636594,-5.26166097838453,325.714285714286,60.2409638554217,120.855614973262,200
"966","36047037402","11223","BROOKLYN","NY",1,1,1,1,-0.0604412209126624,63.855421686747,259.672131147541,457.48031496063,64
"967","36047037500","11221","BROOKLYN","NY",0.926340601,0.975,0.976439791,0.937698954,408.035714285714,-18.6624491640307,88.9908256880734,122.80701754386,-19
"968","36047037500","11233","BROOKLYN","NY",0.073659399,0.025,0.023560209,0.062301046,408.035714285714,-18.6624491640307,88.9908256880734,122.80701754386,-19
"969","36047037700","11233","BROOKLYN","NY",1,1,1,1,318.965517241379,-9.2048828769383,-30,26.4540337711069,-9
"970","36047037900","11233","BROOKLYN","NY",1,1,1,1,47.3170731707317,21.3691026827012,0,10.738255033557,21
"971","36047038100","11233","BROOKLYN","NY",1,1,1,1,399.411764705882,-17.4987133299022,0,74.962962962963,-17
"972","36047038200","11223","BROOKLYN","NY",1,1,1,1,-44.5414847161572,32.8905419766206,-28.5300506879073,-27.0975761342449,33
"973","36047038300","11233","BROOKLYN","NY",0.808135593,0.803278689,0.795454545,0.805856833,666.326530612245,-20.4783660306369,183.870967741935,137.021276595745,-20
"974","36047038300","11221","BROOKLYN","NY",0.191864407,0.196721311,0.204545455,0.194143167,666.326530612245,-20.4783660306369,183.870967741935,137.021276595745,-20
"975","36047038500","11221","BROOKLYN","NY",1,1,1,1,2319.5652173913,-34.6789696270665,62.8571428571429,-25.7391304347826,-35
"976","36047038600","11223","BROOKLYN","NY",1,1,1,1,-20.7858048162231,280,-9.15542938254081,-15.7094594594595,200
"977","36047038700","11221","BROOKLYN","NY",1,1,1,1,382.558139534884,22.8276877761414,134.782608695652,-44.9559255631734,23
"978","36047038800","11223","BROOKLYN","NY",1,1,1,1,13.1764705882353,1800,-65.7777777777778,114.728682170543,200
"979","36047038900","11206","BROOKLYN","NY",0.936936937,0.95035461,0.988721805,0.946560197,197.399527186761,14.367816091954,-37.037037037037,-43.5305435305435,14
"980","36047038900","11221","BROOKLYN","NY",0.063063063,0.04964539,0.011278195,0.053439803,197.399527186761,14.367816091954,-37.037037037037,-43.5305435305435,14
"981","36047039000","11223","BROOKLYN","NY",0.881789137,0.904761905,0.952380952,0.886792453,12.8564523924601,0,-35.9116022099448,672,0
"982","36047039000","11235","BROOKLYN","NY",0.118210863,0.095238095,0.047619048,0.113207547,12.8564523924601,0,-35.9116022099448,672,0
"983","36047039100","11221","BROOKLYN","NY",0.114580176,0.163265306,0.185328185,0.120897155,323.558897243108,133.050847457627,215.343915343915,19.6828358208955,133
"984","36047039100","11206","BROOKLYN","NY",0.885419824,0.836734694,0.814671815,0.879102845,323.558897243108,133.050847457627,215.343915343915,19.6828358208955,133
"985","36047039200","11223","BROOKLYN","NY",1,1,1,1,32.4152542372881,664.444444444444,-75.4545454545455,181.052631578947,200
"986","36047039300","11221","BROOKLYN","NY",1,1,1,1,106.367041198502,0.389105058365759,363.492063492063,-35.8354537743851,0
"987","36047039400","11223","BROOKLYN","NY",1,1,1,1,-17.4701670644391,0,873.333333333333,-6.02409638554217,0
"988","36047039500","11221","BROOKLYN","NY",1,1,1,1,375,28.9256198347107,-26.6666666666667,-47.0769230769231,29
"989","36047039600","11223","BROOKLYN","NY",1,1,1,1,-10.7613050944476,0,-100,87.719298245614,0
"990","36047039700","11221","BROOKLYN","NY",1,1,1,1,216.724738675958,-34.2627345844504,862.5,-20.6689536878216,-34
"991","36047039800","11223","BROOKLYN","NY",1,1,1,1,-17.3728813559322,0,32.5940212150434,3.40632603406326,0
"992","36047039900","11221","BROOKLYN","NY",1,1,1,1,83.6820083682008,-11.3682777399592,272.549019607843,-4.18583256669733,-11
"993","36047040000","11223","BROOKLYN","NY",1,1,1,1,-38.3921246923708,181.818181818182,-22.4262295081967,-56.078431372549,182
"994","36047040100","11207","BROOKLYN","NY",0.935964259,0.966101695,0.935162095,0.936772047,315.04854368932,-44.0244580322401,13300,18.1974248927039,-44
"995","36047040100","11221","BROOKLYN","NY",0.064035741,0.033898305,0.064837905,0.063227953,315.04854368932,-44.0244580322401,13300,18.1974248927039,-44
"996","36047040200","11214","BROOKLYN","NY",0,0.060606061,0.025974026,0.009596929,-52.8462998102467,0,60.9756097560976,17.4496644295302,0
"997","36047040200","11223","BROOKLYN","NY",1,0.939393939,0.974025974,0.990403071,-52.8462998102467,0,60.9756097560976,17.4496644295302,0
"998","36047040300","11207","BROOKLYN","NY",1,1,1,1,992.045454545455,-23.7627651217596,258.333333333333,-15.5715571557156,-24
"999","36047040400","11214","BROOKLYN","NY",0.038978495,0.111111111,0.028571429,0.043,-32.8914664457332,-24.5901639344262,65.7635467980296,153.225806451613,-25
"1000","36047040400","11223","BROOKLYN","NY",0.961021505,0.888888889,0.971428571,0.957,-32.8914664457332,-24.5901639344262,65.7635467980296,153.225806451613,-25
"1001","36047040500","11207","BROOKLYN","NY",1,1,1,1,766.666666666667,-29.1361639824305,-38.9830508474576,-17.9148311306902,-29
"1002","36047040600","11223","BROOKLYN","NY",1,1,1,1,25.168756027001,0,27.4139095205942,33.3333333333333,0
"1003","36047040700","11207","BROOKLYN","NY",0,1,1,1,0,0,0,0,0
"1004","36047040800","11223","BROOKLYN","NY",1,1,1,1,-12.3064384678077,-42.7631578947368,9.30930930930931,926.984126984127,-43
"1005","36047040900","11207","BROOKLYN","NY",0.503949447,0.757575758,0.494736842,0.511682243,178.472222222222,-52.906976744186,183.673469387755,-15.6310304901582,-53
"1006","36047040900","11237","BROOKLYN","NY",0.496050553,0.242424242,0.505263158,0.488317757,178.472222222222,-52.906976744186,183.673469387755,-15.6310304901582,-53
"1007","36047041000","11223","BROOKLYN","NY",1,1,1,1,2.96523517382413,44.4444444444444,62.3052959501558,-75,44
"1008","36047041100","11207","BROOKLYN","NY",1,1,1,1,558.407079646018,-60.7305936073059,0,-20.2816901408451,-61
"1009","36047041200","11223","BROOKLYN","NY",1,1,1,1,1.03848503359805,-100,168.70897155361,-65.9851301115242,-100
"1010","36047041300","11207","BROOKLYN","NY",0.690695725,0.891891892,0.705882353,0.698726115,188.973384030418,22.2844344904815,752.941176470588,-42.7841132520645,22
