GEOID,total_2023,white_2023,black_2023,asian_2023,hispanic_2023,total_2013,white_2013,black_2013,asian_2013,hispanic_2013,geometry,pct_change_white,pct_change_black,pct_change_asian,pct_change_hispanic
36005008400,2716,94,720,275,1627,2441,45,706,31,1520,"list(list(c(-73.851629, -73.850599, -73.849574, -73.847539, -73.844486, -73.843995, -73.845244, -73.846097, -73.847054, -73.849097, -73.851145, -73.851629, 40.816354, 40.816498, 40.816634, 40.816905, 40.817315, 40.817246, 40.815006, 40.813079, 40.814826, 40.814551, 40.814396, 40.816354)))",108.88888888888889,1.9830028328611897,787.0967741935484,7.0394736842105265
36005023100,1570,72,902,27,568,1502,11,645,0,832,"list(list(c(-73.904851, -73.904621, -73.903739, -73.901955, -73.900963, -73.899671, -73.901304, -73.904628, -73.904851, 40.844726, 40.847392, 40.847328, 40.848059, 40.847697, 40.847438, 40.844477, 40.844888, 40.844726)))",554.5454545454545,39.84496124031008,0,-31.73076923076923
36005035800,7495,38,5377,24,1816,8001,50,6383,11,1254,"list(list(c(-73.847298, -73.846368, -73.845461, -73.843241, -73.842395, -73.839438, -73.838148, -73.839248, -73.837461, -73.837402, -73.838235, -73.839068, -73.842635, -73.843586, -73.845173, -73.84609, -73.846891, -73.846022, -73.846923, -73.848166, -73.847298, 40.876733, 40.877035, 40.877347, 40.879109, 40.878751, 40.877446, 40.876954, 40.876619, 40.873223, 40.871109, 40.870839, 40.870569, 40.869414, 40.869088, 40.869915, 40.87039, 40.872218, 40.87249, 40.874154, 40.876452, 40.876733)))",-24,-15.760614131286228,118.18181818181819,44.81658692185008
36005038200,2942,72,2118,41,675,2720,31,1950,1,738,"list(list(c(-73.859278, -73.8586, -73.856078, -73.853738, -73.852483, -73.851865, -73.850919, -73.852548, -73.850689, -73.851201, -73.854446, -73.856877, -73.859752, -73.859278, 40.877728, 40.878954, 40.878211, 40.877462, 40.879463, 40.879059, 40.877893, 40.877092, 40.875487, 40.875154, 40.876183, 40.876766, 40.876861, 40.877728)))",132.25806451612902,8.615384615384615,4000,-8.536585365853659
36005022500,9408,556,1834,73,6850,8287,325,2402,0,5499,"list(list(c(-73.913137, -73.912698, -73.91199, -73.911927, -73.911758, -73.910968, -73.910454, -73.909547, -73.90959, -73.909628, -73.90891, -73.909458, -73.910595, -73.91139, -73.912708, -73.913755, -73.913137, 40.839814, 40.84093, 40.843071, 40.843267, 40.84319, 40.843136, 40.843117, 40.843045, 40.842753, 40.842396, 40.838376, 40.837057, 40.837503, 40.837866, 40.83836, 40.838743, 40.839814)))",71.07692307692308,-23.646960865945047,0,24.568103291507548
36005014300,1685,34,595,116,904,769,43,323,26,365,"list(list(c(-73.91461, -73.913631, -73.912962, -73.912255, -73.911384, -73.91049, -73.909713, -73.90896, -73.911694, -73.91131, -73.913512, -73.915451, -73.91461, 40.826295, 40.826924, 40.82816, 40.829419, 40.830988, 40.830737, 40.83047, 40.830226, 40.827759, 40.824849, 40.824805, 40.825748, 40.826295)))",-20.930232558139537,84.21052631578948,346.15384615384613,147.67123287671234
36005022701,4995,59,2471,48,2091,5880,81,1630,63,4049,"list(list(c(-73.914084, -73.912364, -73.911973, -73.91168, -73.909749, -73.908582, -73.907745, -73.907487, -73.908632, -73.909462, -73.910743, -73.911044, -73.911143, -73.913192, -73.914199, -73.914084, 40.845277, 40.847683, 40.84823, 40.848639, 40.848256, 40.848023, 40.847856, 40.847804, 40.846965, 40.846401, 40.845459, 40.84521, 40.845063, 40.845116, 40.845115, 40.845277)))",-27.160493827160494,51.59509202453988,-23.80952380952381,-48.357619165225984
36005013800,2957,1268,136,318,1186,3040,1835,92,87,995,"list(list(c(-73.81914, -73.816148, -73.817045, -73.818322, -73.817337, -73.814383, -73.8137613515651, -73.812772, -73.8090493935438, -73.808502, -73.80702, -73.8064241847888, -73.8058002619905, -73.8047890616203, -73.804518, -73.798306, -73.798312198001, -73.7983139354398, -73.80205, -73.804474, -73.806049, -73.810022, -73.816593, -73.818889, -73.81914, 40.822347, 40.821809, 40.825957, 40.827835, 40.828318, 40.824841, 40.8254739527371, 40.824421, 40.825574397738, 40.825744, 40.825248, 40.8236520153695, 
40.8219807401521, 40.8192720811268, 40.818546, 40.816805, 40.8163506388496, 40.8162232712196, 40.817208, 40.816177, 40.817338, 40.818637, 40.820747, 40.821855, 40.822347)))",-30.899182561307903,47.82608695652174,265.51724137931035,19.195979899497488
36005006000,1220,6,172,0,1033,1255,66,128,11,1050,"list(list(c(-73.882222, -73.882006, -73.88172, -73.880514, -73.880163, -73.878364, -73.877914, -73.877415, -73.873561, -73.872843, -73.873659, -73.873824, -73.873843, -73.873943, -73.875207, -73.875887, -73.876937, -73.879252, -73.879983, -73.882023, -73.882222, 40.835463, 40.83746, 40.837954, 40.839237, 40.839998, 40.839997, 40.839971, 40.839988, 40.839794, 40.839758, 40.836905, 40.836399, 40.836327, 40.83598, 40.836109, 40.836164, 40.836137, 40.834424, 40.83468, 40.835397, 40.835463)))",-90.9090909090909,34.375,-100,-1.619047619047619
36005021501,4612,67,657,67,3777,4038,33,886,117,2941,"list(list(c(-73.921345, -73.920482, -73.919371, -73.918948, -73.916447, -73.915975, -73.915452, -73.916051, -73.917286, -73.918414, -73.919609, -73.920542, -73.921345, 40.84718, 40.848264, 40.849621, 40.850182, 40.851905, 40.851325, 40.850494, 40.850043, 40.849189, 40.848328, 40.847578, 40.846894, 40.84718)))",103.03030303030303,-25.846501128668173,-42.73504273504273,28.42570554233254
36005042600,7627,127,5659,257,1500,7827,186,6457,156,1009,"list(list(c(-73.850691, -73.847181, -73.845426, -73.843655, -73.842788, -73.841034, -73.840147, -73.838407, -73.837337, -73.836459, -73.835549, -73.836434, -73.838227, -73.839773, -73.841053, -73.841941, -73.843765, -73.847049, -73.845906, -73.848742, -73.850691, 40.891303, 40.892128, 40.892516, 40.892906, 40.893094, 40.893482, 40.893677, 40.894061, 40.893814, 40.891516, 40.889133, 40.888935, 40.888644, 40.888738, 40.888553, 40.888418, 40.888168, 40.887672, 40.889741, 40.890648, 40.891303)))",-31.72043010752688,-12.358680501781013,64.74358974358974,48.66204162537166
36005030701,5492,3477,244,288,1130,5408,4247,224,165,655,"list(list(c(-73.916037, -73.913978, -73.913465, -73.913106, -73.912904, -73.912697, -73.911997, -73.911116, -73.911871, -73.910839, -73.907463, -73.908101, -73.9085, -73.908531, -73.909064, -73.909757, -73.911731, -73.913024, -73.914892, -73.916037, 40.884867, 40.886374, 40.886799, 40.888314, 40.889749, 40.890569, 40.892239, 40.894905, 40.896009, 40.900031, 40.899394, 40.898092, 40.893586, 40.890909, 40.889508, 40.889144, 40.888219, 40.88617, 40.884625, 40.884867)))",-18.13044502001413,8.928571428571429,74.54545454545455,72.51908396946565
36005025600,1664,538,272,138,710,1790,462,289,124,909,"list(list(c(-73.855741, -73.854014, -73.853029, -73.85221, -73.852057, -73.851152, -73.852191, -73.849073, -73.847885, -73.847347, -73.846235, -73.848546, -73.850523, -73.851208, -73.853335, -73.85521, -73.855741, 40.843143, 40.843639, 40.843927, 40.844264, 40.844105, 40.844322, 40.845656, 40.847062, 40.845989, 40.845503, 40.84449, 40.843007, 40.84279, 40.842715, 40.84247, 40.842975, 40.843143)))",16.450216450216452,-5.882352941176471,11.290322580645162,-21.892189218921892
36005041900,6219,209,820,908,3869,6757,831,1012,940,3936,"list(list(c(-73.885265, -73.884661, -73.88383, -73.883464, -73.882685, -73.881756, -73.880851, -73.878035, -73.877686, -73.879579, -73.87973, -73.87956, -73.879455, -73.87923, -73.880693, -73.881754, -73.88247, -73.882957, -73.88344, -73.883424, -73.88383, -73.88471, -73.884782, -73.885265, 40.879228, 40.879749, 40.880466, 40.880783, 40.880286, 40.880122, 40.879949, 40.879407, 40.878994, 40.877827, 40.876865, 40.87573, 40.874976, 40.873672, 40.872891, 40.872349, 40.872128, 40.873052, 40.874794, 40.875742, 
40.876783, 40.878295, 40.878419, 40.879228)))",-74.84957882069796,-18.972332015810277,-3.404255319148936,-1.7022357723577235
36005035600,2074,16,1636,22,358,2527,118,1774,83,455,"list(list(c(-73.842635, -73.839068, -73.838235, -73.837402, -73.835658, -73.83316, -73.83273, -73.830574, -73.829594, -73.831602, -73.836431, -73.836971, -73.840644, -73.841224, -73.842406, -73.843586, -73.842635, 40.869414, 40.870569, 40.870839, 40.871109, 40.867513, 40.86832, 40.868457, 40.864374, 40.862173, 40.862628, 40.865356, 40.865643, 40.867554, 40.867858, 40.868475, 40.869088, 40.869414)))",-86.44067796610169,-7.7790304396843295,-73.49397590361446,-21.318681318681318
36005027700,4188,391,303,16,3426,5723,445,1056,112,3989,"list(list(c(-73.904708, -73.90381, -73.901576, -73.900607, -73.89904, -73.899567, -73.899613, -73.898739, -73.898065, -73.89958, -73.900612, -73.902646, -73.903131, -73.903946, -73.904708, 40.876562, 40.878546, 40.880995, 40.880471, 40.881544, 40.879268, 40.878756, 40.878516, 40.878501, 40.876608, 40.877307, 40.876584, 40.875842, 40.876258, 40.876562)))",-12.134831460674157,-71.30681818181819,-85.71428571428571,-14.113812985710705
36005040400,3499,1,2745,0,652,2797,51,2354,7,313,"list(list(c(-73.854323, -73.853153, -73.850271, -73.847444, -73.849278, -73.849735, -73.852371, -73.855104, -73.854323, 40.886682, 40.8888, 40.887881, 40.886978, 40.884242, 40.883555, 40.884398, 40.885271, 40.886682)))",-98.03921568627452,16.610025488530162,-100,108.30670926517571
36005041400,5318,385,2970,341,1082,5046,296,2855,471,1388,"list(list(c(-73.859604, -73.857199, -73.856324, -73.854104, -73.854881, -73.852678, -73.851123, -73.852688, -73.851473, -73.850138, -73.848653, -73.84939, -73.849857, -73.850375, -73.851551, -73.854299, -73.856997, -73.858626, -73.859258, -73.859393, -73.859604, 40.902178, 40.902878, 40.906166, 40.906679, 40.908217, 40.909899, 40.910009, 40.907143, 40.9067, 40.907496, 40.906778, 40.905735, 40.904087, 40.903428, 40.902045, 40.89845, 40.899504, 40.900136, 40.900338, 40.900381, 40.902178)))",30.06756756756757,4.028021015761821,-27.60084925690021,-22.046109510086456
36005003100,2641,47,913,166,1397,1272,4,554,21,691,"list(list(c(-73.907839, -73.906852, -73.90633, -73.905413, -73.904466, -73.90418, -73.903417, -73.903074, -73.906655, -73.908443, -73.907839, 40.808206, 40.811209, 40.812667, 40.812476, 40.812282, 40.812125, 40.811507, 40.80988, 40.807312, 40.806477, 40.808206)))",1075,64.8014440433213,690.4761904761905,102.17076700434153
36005033000,5016,1392,1432,105,1778,5807,1494,1094,144,3075,"list(list(c(-73.867595, -73.867486, -73.867422, -73.86736, -73.864461, -73.864509, -73.864533, -73.864594, -73.864631, -73.864671, -73.866583, -73.867588, -73.867595, 40.858989, 40.861346, 40.863213, 40.865429, 40.865489, 40.863947, 40.863162, 40.861294, 40.859609, 40.857906, 40.857856, 40.85783, 40.858989)))",-6.827309236947791,30.89579524680073,-27.083333333333332,-42.17886178861789
36005032800,4056,459,1000,340,2138,4064,698,751,584,1921,"list(list(c(-73.864631, -73.864594, -73.864533, -73.864509, -73.864461, -73.86352, -73.862371, -73.861562, -73.861645, -73.861707, -73.861756, -73.861791, -73.864671, -73.864631, 40.859609, 40.861294, 40.863162, 40.863947, 40.865489, 40.865508, 40.865531, 40.86555, 40.863106, 40.861242, 40.859645, 40.857983, 40.857906, 40.859609)))",-34.240687679083095,33.15579227696405,-41.78082191780822,11.29619989588756
36005042200,2836,42,2033,21,585,3288,92,2331,0,748,"list(list(c(-73.858518, -73.858127, -73.857732, -73.857368, -73.855664, -73.854492, -73.851829, -73.851981, -73.853153, -73.85603, -73.858908, -73.858518, 40.891337, 40.892044, 40.892754, 40.893394, 40.892853, 40.892479, 40.89163, 40.890922, 40.8888, 40.889713, 40.890632, 40.891337)))",-54.34782608695652,-12.784212784212784,0,-21.79144385026738
36005037100,3948,66,1387,0,2463,3548,44,1430,2,2031,"list(list(c(-73.889965, -73.888837, -73.888155, -73.886436, -73.885815, -73.883778, -73.885603, -73.887233, -73.888319, -73.889017, -73.891125, -73.889965, 40.846793, 40.848134, 40.848929, 40.850309, 40.849931, 40.848682, 40.846543, 40.844636, 40.845179, 40.84437, 40.84541, 40.846793)))",50,-3.006993006993007,-100,21.270310192023633
36005042100,5954,553,473,486,4442,6035,676,676,487,4067,"list(list(c(-73.887047, -73.883864, -73.88319, -73.882087, -73.881244, -73.880456, -73.879353, -73.878487, -73.876781, -73.877146, -73.877686, -73.878035, -73.880851, -73.881756, -73.882685, -73.883464, -73.88383, -73.884661, -73.885265, -73.885656, -73.885936, -73.887011, -73.886967, -73.88703, -73.887047, 40.884358, 40.883151, 40.883285, 40.883133, 40.88271, 40.88222, 40.881507, 40.881076, 40.880259, 40.879164, 40.878994, 40.879407, 40.879949, 40.880122, 40.880286, 40.880783, 40.880466, 40.879749, 
40.879228, 40.87889, 40.880481, 40.882472, 40.882814, 40.883889, 40.884358)))",-18.19526627218935,-30.02958579881657,-0.2053388090349076,9.220555692156381
36005041800,3713,159,1584,217,1396,3931,187,2437,20,1047,"list(list(c(-73.862875, -73.861113, -73.859258, -73.858626, -73.856997, -73.854299, -73.855249, -73.85616, -73.856561, -73.856956, -73.859834, -73.860711, -73.86136, -73.862875, 40.895154, 40.897589, 40.900338, 40.900136, 40.899504, 40.89845, 40.897252, 40.895597, 40.894873, 40.894168, 40.895085, 40.895371, 40.894663, 40.895154)))",-14.973262032085561,-35.00205170291342,985,33.333333333333336
36005039300,9019,280,2781,18,5717,7593,259,2156,79,5042,"list(list(c(-73.886436, -73.884715, -73.883628, -73.882519, -73.88183, -73.880764, -73.881668, -73.882003, -73.882322, -73.882883, -73.883109, -73.883778, -73.885815, -73.886436, 40.850309, 40.851759, 40.853909, 40.856112, 40.857455, 40.856992, 40.853348, 40.852189, 40.851061, 40.849074, 40.848273, 40.848682, 40.849931, 40.850309)))",8.108108108108109,28.98886827458256,-77.21518987341773,13.38754462514875
36005005600,2531,50,315,107,1797,2383,30,547,42,1704,"list(list(c(-73.882354, -73.879983, -73.879252, -73.87772, -73.877432, -73.876594, -73.876067, -73.876993, -73.878845, -73.879769, -73.881724, -73.882354, 40.831505, 40.83468, 40.834424, 40.833868, 40.83376, 40.833882, 40.831638, 40.831515, 40.831265, 40.831139, 40.831287, 40.831505)))",66.66666666666667,-42.413162705667276,154.76190476190476,5.457746478873239
36005013000,1329,355,0,18,956,1089,632,0,0,439,"list(list(c(-73.818889, -73.816593, -73.810022, -73.810976, -73.81545, -73.815972, -73.818085, -73.818889, 40.821855, 40.820747, 40.818637, 40.818287, 40.817703, 40.819492, 40.820482, 40.821855)))",-43.82911392405063,0,0,117.76765375854214
36005018400,3994,1584,68,703,1530,3758,2135,167,75,1322,"list(list(c(-73.835007, -73.831541, -73.829674, -73.827913, -73.826084, -73.825908, -73.825495, -73.826013, -73.828189, -73.828356, -73.829233, -73.83224, -73.833806, -73.835007, 40.838107, 40.839747, 40.840609, 40.841259, 40.841372, 40.838745, 40.835218, 40.834021, 40.832951, 40.833284, 40.834449, 40.83527, 40.836643, 40.838107)))",-25.807962529274004,-59.281437125748504,837.3333333333334,15.733736762481088
36005038500,5574,32,1838,8,3670,4795,123,1258,0,3263,"list(list(c(-73.894776, -73.892993, -73.892257, -73.890887, -73.890438, -73.891167, -73.891106, -73.891087, -73.890389, -73.890902, -73.892167, -73.893071, -73.893984, -73.895609, -73.894776, 40.85593, 40.858386, 40.85941, 40.861345, 40.861119, 40.860105, 40.857427, 40.856598, 40.854689, 40.854117, 40.85277, 40.85325, 40.854247, 40.854571, 40.85593)))",-73.98373983739837,46.10492845786963,0,12.473184186331597
36005020100,3950,169,1038,18,2714,4228,55,1278,0,2873,"list(list(c(-73.930406, -73.928159, -73.924734, -73.923967, -73.92354, -73.923597, -73.923815, -73.924848, -73.925268, -73.926191, -73.927092, -73.928139, -73.928659, -73.930406, 40.840279, 40.845492, 40.844813, 40.844795, 40.844457, 40.84424, 40.842886, 40.841495, 40.840176, 40.838512, 40.838625, 40.838771, 40.839802, 40.840279)))",207.27272727272728,-18.779342723004696,0,-5.534284719805082
36005024400,2168,585,89,206,1168,2533,879,117,134,1403,"list(list(c(-73.861193, -73.858617, -73.857086, -73.856064, -73.854014, -73.855741, -73.856863, -73.857484, -73.858654, -73.85944, -73.860387, -73.861193, 40.848603, 40.849687, 40.847729, 40.84642, 40.843639, 40.843143, 40.84353, 40.843794, 40.845286, 40.846659, 40.848236, 40.848603)))",-33.44709897610922,-23.931623931623932,53.73134328358209,-16.74982181040627
36005022902,3239,39,681,61,2390,3298,110,914,9,2265,"list(list(c(-73.909361, -73.907548, -73.906653, -73.904851, -73.904937, -73.905, -73.907744, -73.908657, -73.909547, -73.909361, 40.845006, 40.844908, 40.844849, 40.844726, 40.843375, 40.842535, 40.842703, 40.84272, 40.843045, 40.845006)))",-64.54545454545455,-25.49234135667396,577.7777777777778,5.518763796909492
36005024600,2117,464,92,470,935,2271,928,10,445,818,"list(list(c(-73.86304, -73.862119, -73.861996, -73.86192, -73.860971, -73.860909, -73.860583, -73.860148, -73.860121, -73.858617, -73.861193, -73.862509, -73.862789, -73.86304, 40.850611, 40.850806, 40.854392, 40.856783, 40.856807, 40.854062, 40.853621, 40.853035, 40.851627, 40.849687, 40.848603, 40.848362, 40.849238, 40.850611)))",-50,820,5.617977528089888,14.30317848410758
36005021502,6953,8,1490,1,5268,5987,149,1714,0,4023,"list(list(c(-73.920542, -73.919609, -73.918414, -73.917286, -73.916051, -73.915452, -73.914156, -73.912875, -73.913968, -73.914426, -73.915267, -73.917028, -73.917421, -73.919184, -73.919705, -73.921044, -73.920542, 40.846894, 40.847578, 40.848328, 40.849189, 40.850043, 40.850494, 40.849968, 40.850125, 40.848609, 40.847964, 40.846812, 40.846398, 40.846344, 40.846098, 40.846112, 40.84652, 40.846894)))",-94.63087248322148,-13.068844807467912,0,30.947054436987322
36005041100,3793,229,938,196,2323,3063,506,478,81,1993,"list(list(c(-73.888557, -73.88807, -73.887736, -73.885656, -73.885265, -73.884782, -73.885278, -73.885329, -73.885897, -73.886181, -73.886493, -73.886793, -73.887089, -73.887851, -73.889372, -73.888557, 40.875197, 40.876271, 40.877034, 40.87889, 40.879228, 40.878419, 40.877427, 40.877341, 40.876018, 40.875384, 40.874691, 40.87402, 40.873376, 40.872121, 40.873382, 40.875197)))",-54.74308300395257,96.23430962343096,141.97530864197532,16.55795283492223
36005023900,9384,101,1775,0,7422,8264,185,1915,120,5972,"list(list(c(-73.904868, -73.904081, -73.902545, -73.901614, -73.90108, -73.899618, -73.900788, -73.901913, -73.902779, -73.903951, -73.904727, -73.90557, -73.905222, -73.904684, -73.90566, -73.904868, 40.858693, 40.859988, 40.860578, 40.862139, 40.862756, 40.862159, 40.859977, 40.858094, 40.856734, 40.854974, 40.85537, 40.855787, 40.856204, 40.857061, 40.857399, 40.858693)))",-45.4054054054054,-7.310704960835509,-100,24.279973208305424
36005028800,2678,1680,154,529,286,3431,2619,145,442,225,"list(list(c(-73.856097, -73.854697, -73.849359, -73.850096, -73.849483, -73.848901, -73.848288, -73.848003, -73.84811, -73.848214, -73.849689, -73.851368, -73.852897, -73.854408, -73.855351, -73.856097, 40.856941, 40.857065, 40.857497, 40.856347, 40.855815, 40.855289, 40.854731, 40.854291, 40.852612, 40.851091, 40.851059, 40.850304, 40.852264, 40.8542, 40.855433, 40.856941)))",-35.853379152348225,6.206896551724138,19.683257918552037,27.11111111111111
36005042400,2626,78,1703,13,728,3101,100,2718,18,120,"list(list(c(-73.851981, -73.851829, -73.850691, -73.848742, -73.845906, -73.847049, -73.847444, -73.850271, -73.853153, -73.851981, 40.890922, 40.89163, 40.891303, 40.890648, 40.889741, 40.887672, 40.886978, 40.887881, 40.8888, 40.890922)))",-22,-37.34363502575423,-27.77777777777778,506.6666666666667
